"additionalInfo/Accessibility/0/Wheelchair accessible entrance","additionalInfo/Accessibility/0/Wheelchair accessible parking lot","additionalInfo/Accessibility/0/Wheelchair accessible restroom","additionalInfo/Accessibility/0/Wheelchair accessible seating","additionalInfo/Accessibility/0/Wheelchair-accessible car park","additionalInfo/Accessibility/0/Wheelchair-accessible entrance","additionalInfo/Accessibility/1/Wheelchair accessible parking lot","additionalInfo/Accessibility/1/Wheelchair accessible seating","additionalInfo/Accessibility/1/Wheelchair-accessible entrance","additionalInfo/Amenities/0/Gender-neutral restroom","additionalInfo/Amenities/0/Restroom","additionalInfo/Amenities/1/Restroom","additionalInfo/Atmosphere/0/Casual","additionalInfo/Atmosphere/1/Cozy","additionalInfo/Atmosphere/2/Quiet","additionalInfo/Atmosphere/2/Trendy","additionalInfo/Children/0/Good for kids","additionalInfo/Children/1/Kids' menu","additionalInfo/Crowd/0/College students","additionalInfo/Crowd/0/Groups","additionalInfo/Crowd/1/Family-friendly","additionalInfo/Crowd/2/Groups","additionalInfo/Crowd/3/Tourists","additionalInfo/Dining options/0/Breakfast","additionalInfo/Dining options/1/Brunch","additionalInfo/Dining options/2/Lunch","additionalInfo/Dining options/3/Dinner","additionalInfo/Dining options/4/Dessert","additionalInfo/Dining options/5/Seating","additionalInfo/Highlights/0/Great coffee","additionalInfo/Highlights/0/Great produce","additionalInfo/Highlights/1/Great dessert","additionalInfo/Highlights/1/Great tea selection","additionalInfo/Highlights/2/Great tea selection","additionalInfo/Offerings/0/Bakery","additionalInfo/Offerings/0/Coffee","additionalInfo/Offerings/0/Food","additionalInfo/Offerings/0/LPG","additionalInfo/Offerings/0/Organic products","additionalInfo/Offerings/1/Food","additionalInfo/Offerings/1/Happy hour drinks","additionalInfo/Offerings/1/Pharmacy","additionalInfo/Offerings/1/Prepared foods","additionalInfo/Offerings/1/Quick bite","additionalInfo/Offerings/2/Happy hour food","additionalInfo/Offerings/3/Prepared foods","additionalInfo/Offerings/4/Quick bite","additionalInfo/Parking/0/Free parking lot","additionalInfo/Parking/1","additionalInfo/Payments/0/Cash-only","additionalInfo/Payments/0/Credit cards","additionalInfo/Payments/0/Debit cards","additionalInfo/Payments/1/Credit cards","additionalInfo/Payments/1/Debit cards","additionalInfo/Payments/2/Credit cards","additionalInfo/Payments/2/NFC mobile payments","additionalInfo/Payments/3/Credit cards","additionalInfo/Planning/0/Quick visit","additionalInfo/Popular for/0/Good for working on laptop","additionalInfo/Service options/0/Delivery","additionalInfo/Service options/0/In-store pick-up","additionalInfo/Service options/0/In-store pickup","additionalInfo/Service options/0/In-store shopping","additionalInfo/Service options/0/No-contact delivery","additionalInfo/Service options/0/Outdoor seating","additionalInfo/Service options/0/Takeout","additionalInfo/Service options/1/Delivery","additionalInfo/Service options/1/Dine-in","additionalInfo/Service options/1/In-store pick-up","additionalInfo/Service options/1/In-store pickup","additionalInfo/Service options/1/Same-day delivery","additionalInfo/Service options/1/Takeout","additionalInfo/Service options/2/In-store pick-up","additionalInfo/Service options/2/In-store pickup","additionalInfo/Service options/2/In-store shopping","additionalInfo/Service options/2/Same-day delivery","additionalInfo/Service options/2/Takeout","additionalInfo/Service options/3/Dine-in","additionalInfo/Service options/3/In-store shopping","additionalInfo/Service options/3/Onsite services","additionalInfo/Service options/3/Same-day delivery","additionalInfo/Service options/4/Same-day delivery","address","categories/0","categories/1","categories/2","categoryName","cid","city","claimThisBusiness","countryCode","fid","googleFoodUrl","imageUrl","imagesCount","isAdvertisement","kgmid","language","location/lat","location/lng","neighborhood","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","permanentlyClosed","phone","phoneUnformatted","placeId","postalCode","price","rank","reviewsCount","reviewsDistribution/fiveStar","reviewsDistribution/fourStar","reviewsDistribution/oneStar","reviewsDistribution/threeStar","reviewsDistribution/twoStar","scrapedAt","searchPageUrl","searchString","state","street","subTitle","temporarilyClosed","title","totalScore","url","website"
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,"true","true",,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,,,"3P7P+R3F, Jl. Sukabangun II, Sukajaya, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30151, Indonesia","Convenience store",,,"Convenience store","1542431452652195423","Palembang City","true","ID","0x2e3b75085216f979:0x1567d13be9b94e5f",,"https://lh3.googleusercontent.com/p/AF1QipPwpLn5UG8NSZ1ZztSiY4As3qYjdPhPwaZyvmSR=w408-h328-k-no","9","false","/g/11g3x20pl8","en","-2.9354308","104.7351833","Sukajaya, Sukarami","Monday","8 AM to 9:30 PM","Tuesday","8 AM to 9:30 PM","Wednesday","8 AM to 9:30 PM","Thursday","8 AM to 9:30 PM","Friday","8 AM to 9:30 PM","Saturday","8 AM to 9:30 PM","Sunday","8 AM to 9:30 PM","false",,,"ChIJefkWUgh1Oy4RX0656TvRZxU","30151",,"12","15",,,,,,"2025-04-16T16:45:53.378Z","https://www.google.com/maps/search/Indomaret/@-2.934021951991105,104.71998416649286,15z?hl=en","Indomaret","South Sumatra","3P7P+R3F, Jl. Sukabangun II",,"false","Indomaret Sukabangun","3.5","https://www.google.com/maps/search/?api=1&query=Indomaret%20Sukabangun&query_place_id=ChIJefkWUgh1Oy4RX0656TvRZxU","http://indomaret.co.id/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,"true",,,,,,,,,,"true",,,,,,,,,,,,,"3PF7+5P8, Jl. Pengadilan Tinggi, Karya Baru, Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan 30961, Indonesia","Grocery store",,,"Grocery store","18003671171201035146","Palembang City","true","ID","0x2e3b75d2baf324bf:0xf9d9e38aec60eb8a",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=92qWpyC_9xyHJkcgaB3lSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.19095&pitch=0&thumbfov=100","1","false","/g/11sk4p9_c4","en","-2.9270941","104.7143096","Karya Baru, Alang-Alang Lebar",,,,,,,,,,,,,,,"false",,,"ChIJvyTzutJ1Oy4Riutg7Irj2fk","30961",,"13","3",,,,,,"2025-04-16T16:45:53.378Z","https://www.google.com/maps/search/Indomaret/@-2.934021951991105,104.71998416649286,15z?hl=en","Indomaret","South Sumatra","3PF7+5P8, Jl. Pengadilan Tinggi",,"false","Indomaret Pangadilan tinggi","3.7","https://www.google.com/maps/search/?api=1&query=Indomaret%20Pangadilan%20tinggi&query_place_id=ChIJvyTzutJ1Oy4Riutg7Irj2fk",
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,"true","true",,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,"true",,"Jl. HBR Motik, Karya Baru, Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan 30152, Indonesia","Convenience store",,,"Convenience store","3669760859490634530","Palembang City","false","ID","0x2e3b74660c266d83:0x32ed9c0ef8924b22",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhEpUwucCmS-H2pAQ_g3479YyYW_E7yLpnjMGymGSQwUGzEpuT9-2NWZJPiXyhafNlVbuv0vj5WL2oaxFOD5palBXrWnweOEf9DP-0kvaxqHsm-HvHBMpRt4kdmjMXNUqg3oxPy6-LJtw6wSm-2IyO7xreZcc-AkAqEliuAJY5oA6OIymuxhL2L5wVUnIddwaliqr5s=w408-h306-k-no","10","false","/g/1hm4z7gg_","en","-2.9336748","104.7159093","Karya Baru, Alang-Alang Lebar","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","7 AM to 10 PM","Sunday","7 AM to 10 PM","false","+62 896-6920-7616","+6289669207616","ChIJg20mDGZ0Oy4RIkuS-A6c7TI","30152",,"15","18",,,,,,"2025-04-16T16:45:53.378Z","https://www.google.com/maps/search/Indomaret/@-2.934021951991105,104.71998416649286,15z?hl=en","Indomaret","South Sumatra","Jl. HBR Motik",,"false","Indomaret","4.4","https://www.google.com/maps/search/?api=1&query=Indomaret&query_place_id=ChIJg20mDGZ0Oy4RIkuS-A6c7TI","http://www.indomaret.co.id/"
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,"true","true",,,"true",,"true",,,,,,,,,,"true",,,,,,,,,,,,,"Jl. Perindustrian I, Sukarami, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30151, Indonesia","Convenience store",,,"Convenience store","6865004615027413135","Palembang City","false","ID","0x2e3b747ab1ec70db:0x5f4565533420508f",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhE9wrlXPTtCF9UOd27ZSa7vTbQsSmmrt1uBQIBFuYXkaUmeQB6J4giz8epH5jqiEwxHJFdutbrpurb4hj7BiBhC0LLa-g0JdqD1plUBq8RKkEaVx8oXQwlSR3n05wlXZjo_YzGWGHotOfYYtBF_YBj9wXb_u9MUi3iOCldPwlaSYcGi8AMKX_EsVTLRX1TFd9eu_A=w408-h306-k-no","9","false","/g/1hm379z6g","en","-2.9279732","104.7164455","Sukarami","Monday","Closed","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","Closed","Sunday","7 AM to 10 PM","false","+62 711 3278673","+627113278673","ChIJ23DssXp0Oy4Rj1AgNFNlRV8","30151",,"17","57",,,,,,"2025-04-16T16:45:53.378Z","https://www.google.com/maps/search/Indomaret/@-2.934021951991105,104.71998416649286,15z?hl=en","Indomaret","South Sumatra","Jl. Perindustrian I",,"false","Indomaret","4.3","https://www.google.com/maps/search/?api=1&query=Indomaret&query_place_id=ChIJ23DssXp0Oy4Rj1AgNFNlRV8","http://indomaret.co.id/"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3PG2+XQG, Alang Alang Lebar, Alang-Alang Lebar, Palembang City, South Sumatra 30961, Indonesia","Shopping mall",,,"Shopping mall","6361059848686316130","Palembang City","true","ID","0x2e3b756dcf0ea4b5:0x5847063ae3f2aa62",,"https://lh3.googleusercontent.com/p/AF1QipPSjcT7cxSgw0z4Qi-XjxtgRg9-AD8InBkjakhy=w408-h408-k-no","2","false","/g/11hzxmy41w","en","-2.9225683","104.7019552","Alang Alang Lebar, Alang-Alang Lebar",,,,,,,,,,,,,,,"false",,,"ChIJtaQOz211Oy4RYqry4zoGR1g","30961",,"18","0",,,,,,"2025-04-16T16:45:53.378Z","https://www.google.com/maps/search/Indomaret/@-2.934021951991105,104.71998416649286,15z?hl=en","Indomaret","South Sumatra","3PG2+XQG",,"false","Indomaret",,"https://www.google.com/maps/search/?api=1&query=Indomaret&query_place_id=ChIJtaQOz211Oy4RYqry4zoGR1g","https://indomaret.co.id/"
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,"true",,,"true","true",,,"true",,"true",,,,,,,,,,"true",,,,,,,,,,,,,"3PJ8+7HW, Kebun Bunga, Sukarami, Palembang City, South Sumatra 30961, Indonesia","Grocery store",,,"Grocery store","13672594566186748746","Palembang City","true","ID","0x2e3b7478053d7427:0xbdbed051437f4b4a",,"https://lh3.googleusercontent.com/p/AF1QipMkYGzuuEH1obtvx9iRMntJrepuwL4vNWyp-P9Y=w408-h306-k-no","18","false","/g/11hb6t499f","en","-2.9192693","104.7164608","Kebun Bunga, Sukarami","Monday","Closed","Tuesday","6:30 AM to 11 PM","Wednesday","6:30 AM to 11 PM","Thursday","6:30 AM to 11 PM","Friday","6:30 AM to 11 PM","Saturday","Closed","Sunday","6:30 AM to 11 PM","false",,,"ChIJJ3Q9BXh0Oy4RSkt_Q1HQvr0","30961",,"20","40",,,,,,"2025-04-16T16:45:53.378Z","https://www.google.com/maps/search/Indomaret/@-2.934021951991105,104.71998416649286,15z?hl=en","Indomaret","South Sumatra","3PJ8+7HW",,"false","Indomaret Kebun Bunga","4.2","https://www.google.com/maps/search/?api=1&query=Indomaret%20Kebun%20Bunga&query_place_id=ChIJJ3Q9BXh0Oy4RSkt_Q1HQvr0",
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,"true","true",,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"Jl. Sukabangun, Sukabangun, Sukaramai, 22 Ilir, Bukit Kecil, Palembang City, South Sumatra 30152, Indonesia","Convenience store",,,"Convenience store","17109533239182895706","Palembang City","false","ID","0x2e3b7606cbec1145:0xed7145d4b23c2a5a",,"https://lh3.googleusercontent.com/p/AF1QipN2ClCJV1Xr95FVqBtHMqvS0nkgfuNUtNNCj0cP=w425-h240-k-no","3","false","/g/11b6dyljq6","en","-2.9209065","104.740837","22 Ilir, Bukit Kecil","Monday","6 AM to 10 PM","Tuesday","6 AM to 10 PM","Wednesday","6 AM to 10 PM","Thursday","6 AM to 10 PM","Friday","6 AM to 10 PM","Saturday","6 AM to 10 PM","Sunday","6 AM to 10 PM","false","+62 816-500-580","+62816500580","ChIJRRHsywZ2Oy4RWio8stRFce0","30152",,"19","4",,,,,,"2025-04-16T16:45:54.013Z","https://www.google.com/maps/search/Toko%20Indomaret/@-2.934021951991105,104.71998416649286,15z?hl=en","Toko Indomaret","South Sumatra","Jl. Sukabangun, Sukabangun, Sukaramai",,"false","Indomaret Sukajaya","4.3","https://www.google.com/maps/search/?api=1&query=Indomaret%20Sukajaya&query_place_id=ChIJRRHsywZ2Oy4RWio8stRFce0",
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,"true","true",,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,"true",,"3PFX+CM4, Jl. Mr. Sudarman Ganda Subrata, Sukajaya, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30163, Indonesia","Convenience store",,,"Convenience store","1987001241597491136","Palembang City","true","ID","0x545101b21a0c4c3:0x1b933f1a05adb7c0",,"https://lh3.googleusercontent.com/p/AF1QipOLJzwncU9VeALYvFOZkU5JCU1a5k3221ORIHMr=w408-h317-k-no","18","false","/g/11b7glc5hp","en","-2.926484","104.749189","Sukajaya, Sukarami","Monday","Closed","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","Closed","Sunday","7 AM to 10 PM","false","+62 878-5205-3722","+6287852053722","ChIJw8SgIRsQRQURwLetBRo_kxs","30163",,"33","173","112","35","9","14","3","2025-04-16T16:45:54.123Z","https://www.google.com/maps/search/Indomaret/@-2.934021951991105,104.71998416649286,15z?hl=en","Indomaret","South Sumatra","3PFX+CM4, Jl. Mr. Sudarman Ganda Subrata",,"false","Indomaret Sukawinatan","4.4","https://www.google.com/maps/search/?api=1&query=Indomaret%20Sukawinatan&query_place_id=ChIJw8SgIRsQRQURwLetBRo_kxs","http://indomaret.co.id/"
,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,"3P3X+6C9, Jl. Sersan Sani, Talang Aman, Kec. Kemuning, Kota Palembang, Sumatera Selatan 30127, Indonesia","Supermarket",,,"Supermarket","4720027527205038611","Palembang City","true","ID","0x2e3b75766a1dbae9:0x4180e807391f2a13",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1RutpG3JWVlT2As5AlsPWA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.8018&pitch=0&thumbfov=100","1","false","/g/11h39v6yt2","en","-2.9469512","104.7486009","Talang Aman, Kemuning",,,,,,,,,,,,,,,"false",,,"ChIJ6bodanZ1Oy4REyofOQfogEE","30127",,"34","0",,,,,,"2025-04-16T16:45:54.123Z","https://www.google.com/maps/search/Indomaret/@-2.934021951991105,104.71998416649286,15z?hl=en","Indomaret","South Sumatra","3P3X+6C9, Jl. Sersan Sani",,"false","Indomaret SMAN 6",,"https://www.google.com/maps/search/?api=1&query=Indomaret%20SMAN%206&query_place_id=ChIJ6bodanZ1Oy4REyofOQfogEE",
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,"true",,,,,,,,,,"true",,,,,,,,,,,,,"3P9P+72R, Jl. Letkol Adriansz, Sukajaya, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30961, Indonesia","Grocery store",,,"Grocery store","9294701120911036277","Palembang City","true","ID","0x2e3b75ec5db84c89:0x80fd696c8d53cf75",,"https://lh3.googleusercontent.com/p/AF1QipNR5kQNX9Jc8DYZ7HHPG8LSow9OqeLm26mIvGRj=w408-h725-k-no","13","false","/g/11h4d7cdx6","en","-2.9317583","104.7350049","Sukajaya, Sukarami","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","7 AM to 10 PM","Sunday","7 AM to 10 PM","false",,,"ChIJiUy4Xex1Oy4Rdc9TjWxp_YA","30961",,"40","119","87","16","2","11","3","2025-04-16T16:45:54.124Z","https://www.google.com/maps/search/Indomaret/@-2.934021951991105,104.71998416649286,15z?hl=en","Indomaret","South Sumatra","3P9P+72R, Jl. Letkol Adriansz",,"false","Indomaret Letkol Adrians","4.5","https://www.google.com/maps/search/?api=1&query=Indomaret%20Letkol%20Adrians&query_place_id=ChIJiUy4Xex1Oy4Rdc9TjWxp_YA",
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,"true",,,,,,,,,,,,,,,,,,,,,,,"3MCW+7HF, Talang Kelapa, Alang-Alang Lebar, Palembang City, South Sumatra 30961, Indonesia","Grocery store",,,"Grocery store","3108301362092186104","Palembang City","true","ID","0x2e3b748f835860a9:0x2b22e79ece5e19f8",,"https://lh3.googleusercontent.com/p/AF1QipM0tF2cu521gAjflfDF7yV9T1HHNGCTB0xz-qq4=w408-h306-k-no","42","false","/g/11f33582kd","en","-2.9293155","104.6964105","Talang Kelapa, Alang-Alang Lebar","Monday","Closed","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","Closed","Sunday","7 AM to 10 PM","false","+62 811-1500-280","+628111500280","ChIJqWBYg490Oy4R-Blezp7nIis","30961",,"36","58","38","9","0","11","0","2025-04-16T16:45:54.700Z","https://www.google.com/maps/search/Toko%20Indomaret/@-2.934021951991105,104.71998416649286,15z?hl=en","Toko Indomaret","South Sumatra","3MCW+7HF",,"false","Indomaret Hasanudin","4.5","https://www.google.com/maps/search/?api=1&query=Indomaret%20Hasanudin&query_place_id=ChIJqWBYg490Oy4R-Blezp7nIis","http://www.indomaret.co.id/"
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,"true",,,"true","true",,,"true",,,,,,"true",,,"true",,,,,,,"true",,,,,,,"true",,"3P3X+8F4, Jl. Sersan Sani, Talang Aman, Kec. Kemuning, Kota Palembang, Sumatera Selatan 30127, Indonesia","Convenience store",,,"Convenience store","17929689076178232629","Palembang City","true","ID","0x2e3b74265b9315b5:0xf8d30d381ece2535",,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhFVdYmyzmIv1JbeJ63GvSqRYSPWFwlhuabY8N6i0tZn2HVLLJqURhU9_e3bURuOYwHwfwQaeqzyAsI-vgLbJGOAjihexgNWXiLTBXu0y8yU05RE6Ak7mhwazSN5j6GsoGn_J5-PVG-0h6KGcIVh0W4vkBu5pmxceAoAX9ImdslzIQnlALf_gEuFzo08YmlUMFaAWAE=w408-h306-k-no","9","false","/g/11b781f_fw","en","-2.9467495","104.7487145","Talang Aman, Kemuning","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","7 AM to 10 PM","Sunday","7 AM to 10 PM","false","+62 711 3278643","+627113278643","ChIJtRWTWyZ0Oy4RNSXOHjgN0_g","30127",,"40","17","9","4","0","3","1","2025-04-16T16:45:54.700Z","https://www.google.com/maps/search/Toko%20Indomaret/@-2.934021951991105,104.71998416649286,15z?hl=en","Toko Indomaret","South Sumatra","3P3X+8F4, Jl. Sersan Sani",,"false","Indomaret Sersan Sani","4.2","https://www.google.com/maps/search/?api=1&query=Indomaret%20Sersan%20Sani&query_place_id=ChIJtRWTWyZ0Oy4RNSXOHjgN0_g","http://indomaret.co.id/"
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,"true",,,,,,,,,,"true",,,,,,"true",,,,,,,"3M7R+QVP, Jalan Raya Perumnas, Talang Kelapa, Alang-Alang Lebar, Palembang City, South Sumatra 30961, Indonesia","Store",,,"Store","16703449973350503661","Palembang City","true","ID","0x2e3b74925be6fb83:0xe7ce9340891094ed",,"https://lh3.googleusercontent.com/p/AF1QipMBbu03uNxNrF8jB_M4q-z9OPDPqHqmIWpMGjJ-=w408-h544-k-no","16","false","/g/11bzv0gwtc","en","-2.9355412","104.6921957","Talang Kelapa, Alang-Alang Lebar","Monday","8 AM to 10 PM","Tuesday","8 AM to 10 PM","Wednesday","8 AM to 10 PM","Thursday","8 AM to 10 PM","Friday","8 AM to 10 PM","Saturday","8 AM to 10 PM","Sunday","8 AM to 10 PM","false",,,"ChIJg_vmW5J0Oy4R7ZQQiUCTzuc","30961",,"41","166","97","45","4","15","5","2025-04-16T16:45:54.843Z","https://www.google.com/maps/search/Indomaret/@-2.934021951991105,104.71998416649286,15z?hl=en","Indomaret","South Sumatra","3M7R+QVP, Jalan Raya Perumnas",,"false","Indomaret Talang Kelapa 2","4.4","https://www.google.com/maps/search/?api=1&query=Indomaret%20Talang%20Kelapa%202&query_place_id=ChIJg_vmW5J0Oy4R7ZQQiUCTzuc",
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,"true",,"true",,,,,,,,,,"true",,,,,,"true",,,,,,,"3P9W+R58, Jl. Sukabangun II, RT.28/RW.06, Suka Bangun, Kec. Sukarami, Kota Palembang, Sumatera Selatan 30151, Indonesia","Grocery store",,,"Grocery store","16949970169414111067","Palembang City","true","ID","0x2e3b754aaf181fb9:0xeb3a641075654f5b",,"https://lh3.googleusercontent.com/p/AF1QipM2rJbl-tYMm6D4kBetgJsAF1OP8cHMSJE4UuGJ=w408-h544-k-no","3","false","/g/11pw1s4hpz","en","-2.9304698","104.7454397","Suka Bangun, Sukarami","Monday","7 AM to 10 PM","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","7 AM to 10 PM","Sunday","7 AM to 10 PM","false",,,"ChIJuR8Yr0p1Oy4RW09ldRBkOus","30151",,"44","32","26","3","0","3","0","2025-04-16T16:45:54.844Z","https://www.google.com/maps/search/Indomaret/@-2.934021951991105,104.71998416649286,15z?hl=en","Indomaret","South Sumatra","3P9W+R58, Jl. Sukabangun II, RT.28/RW.06",,"false","Indomaret Ganda Subrata 86","4.7","https://www.google.com/maps/search/?api=1&query=Indomaret%20Ganda%20Subrata%2086&query_place_id=ChIJuR8Yr0p1Oy4RW09ldRBkOus",
"false",,,,,,"false",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,"true",,,,,,,"true",,"true",,,,,,,,,,,"false",,,,,,,,,,,,"Talang Kelapa, Alang-Alang Lebar, Palembang City, South Sumatra 30961, Indonesia","Grocery store",,,"Grocery store","1200349362481512814","Palembang City","false","ID","0x2e3b7485fe6572bb:0x10a87f62ad13c16e",,"https://lh3.googleusercontent.com/p/AF1QipPE6C1s6BFADa94ZPLV3A-SoZapT15k2asKgKhX=w408-h544-k-no","13","false","/g/11hb1x96q_","en","-2.9284675","104.6994543","Talang Kelapa, Alang-Alang Lebar","Monday","Closed","Tuesday","7 AM to 10 PM","Wednesday","7 AM to 10 PM","Thursday","7 AM to 10 PM","Friday","7 AM to 10 PM","Saturday","Closed","Sunday","7 AM to 10 PM","false",,,"ChIJu3Jl_oV0Oy4RbsETrWJ_qBA","30961",,"45","237","158","51","5","19","4","2025-04-16T16:45:54.844Z","https://www.google.com/maps/search/Indomaret/@-2.934021951991105,104.71998416649286,15z?hl=en","Indomaret","South Sumatra",,,"false","Indomaret Maskarebet 2","4.5","https://www.google.com/maps/search/?api=1&query=Indomaret%20Maskarebet%202&query_place_id=ChIJu3Jl_oV0Oy4RbsETrWJ_qBA",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3MHX+RV8, Jl. Jepang, Alang Alang Lebar, Kec. Alang-Alang Lebar, Kota Palembang, Sumatera Selatan 30961, Indonesia","Shopping mall",,,"Shopping mall","12700971963163109411","Palembang City","true","ID","0x2e3b75d4c65e80e7:0xb042eab536886823",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7UbxKjhb35NCbq4_xFVbrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.331168&pitch=0&thumbfov=100","1","false","/g/11t831vnfh","en","-2.920464","104.6997088","Alang Alang Lebar, Alang-Alang Lebar",,,,,,,,,,,,,,,"false",,,"ChIJ54BextR1Oy4RI2iINrXqQrA","30961",,"46","0",,,,,,"2025-04-16T16:45:54.844Z","https://www.google.com/maps/search/Indomaret/@-2.934021951991105,104.71998416649286,15z?hl=en","Indomaret","South Sumatra","3MHX+RV8, Jl. Jepang",,"false","INDOMARET RAMARAYA",,"https://www.google.com/maps/search/?api=1&query=INDOMARET%20RAMARAYA&query_place_id=ChIJ54BextR1Oy4RI2iINrXqQrA",
